Timestamp,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Cmd,J2_Cmd,J3_Cmd,J4_Cmd,J5_Cmd,J6_Cmd,J1_Cmd_Raw,J2_Cmd_Raw,J3_Cmd_Raw,J4_Cmd_Raw,J5_Cmd_Raw,J6_Cmd_Raw,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,nx,ny,nz,ox,oy,oz,ax,ay,az,X,Y,Z,Human_Fx,Human_Fy,Human_Fz,Vir_Fx,Vir_Fy,Vir_Fz,Vir_X_Pos,Vir_Y_Pos,Vir_Z_Pos,Vir_X_Vel,Vir_Y_Vel,Vir_Z_Vel,LinkVert_1_X,LinkVert_1_Y,LinkVert_1_Z,LinkVert_2_X,LinkVert_2_Y,LinkVert_2_Z,LinkVert_3_X,LinkVert_3_Y,LinkVert_3_Z,CollisionLoc_1_X,CollisionLoc_1_Y,CollisionLoc_1_Z,CollisionLoc_2_X,CollisionLoc_2_Y,CollisionLoc_2_Z,CollisionLoc_3_X,CollisionLoc_3_Y,CollisionLoc_3_Z,CollisionLoc_4_X,CollisionLoc_4_Y,CollisionLoc_4_Z,CollisionDir_1_X,CollisionDir_1_Y,CollisionDir_1_Z,CollisionDir_2_X,CollisionDir_2_Y,CollisionDir_2_Z,CollisionDir_3_X,CollisionDir_3_Y,CollisionDir_3_Z,CollisionDir_4_X,CollisionDir_4_Y,CollisionDir_4_Z,Fault_state,Motion_state
8.797202,0.091054,0.262724,0.376051,0.053774,-0.034985,0.027758,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.799209,0.106464,0.002211,-0.368833,0.039844,-0.003507,0.017681,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.801203,0.079101,-0.162630,-0.916076,0.023265,0.023448,-0.003588,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.803208,-0.061533,-0.180089,-1.203511,0.007529,0.042410,-0.028322,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.805204,-0.327436,-0.051086,-1.168116,-0.002275,0.049337,-0.051780,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.807205,-0.592969,0.181442,-0.921629,-0.003682,0.047015,-0.061755,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.809206,-0.723973,0.430284,-0.661170,0.000817,0.043127,-0.053921,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.811203,-0.673745,0.600958,-0.642288,0.000806,0.045348,-0.033657,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.813205,-0.483260,0.611495,-1.014900,-0.014104,0.056100,-0.009026,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.815205,-0.265937,0.453359,-1.536993,-0.035827,0.065709,0.009569,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.817203,-0.088610,0.180671,-1.745642,-0.045423,0.060524,0.012887,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.819208,0.047458,-0.110869,-1.494295,-0.039700,0.039939,-0.000577,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.821203,0.207505,-0.300176,-1.027355,-0.028463,0.011012,-0.027142,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.823207,0.433406,-0.322992,-0.591781,-0.016039,-0.018114,-0.055382,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.825201,0.653406,-0.206664,-0.298445,-0.004196,-0.038253,-0.077040,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.827205,0.754157,-0.008766,-0.241625,0.001602,-0.039406,-0.086164,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.829206,0.735604,0.188930,-0.424646,0.003797,-0.021268,-0.077394,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.831203,0.674853,0.331606,-0.745924,0.005203,0.005653,-0.045321,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.833203,0.620339,0.448402,-1.003562,0.004986,0.028327,0.004339,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.835203,0.546605,0.572408,-1.008861,0.008565,0.036083,0.052556,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.837204,0.441755,0.682717,-0.755069,0.020586,0.028791,0.081499,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.839207,0.287583,0.729757,-0.351477,0.037465,0.013246,0.087560,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.841203,0.100051,0.719019,0.163231,0.056634,-0.006232,0.075502,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.843203,-0.053148,0.649919,0.620856,0.069642,-0.020743,0.052038,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.845208,-0.190444,0.505153,0.724170,0.063947,-0.017748,0.029355,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.847203,-0.373063,0.263259,0.464473,0.044127,-0.000175,0.017600,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.849208,-0.623291,-0.062675,0.148933,0.028270,0.018318,0.018152,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
8.851203,-0.924101,-0.398238,0.113577,0.029249,0.024018,0.023170,1.540307,-0.115687,-1.152117,0.035399,1.040202,3.124495,1.540303,-0.115658,-1.152160,0.035430,1.040197,3.124489,1.540303,-0.115657,-1.152160,0.035430,1.040198,3.124489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,1.000000,0.000928,-0.003496,-0.000928,0.999994,0.999994,-0.000041,0.003496,1261.400269,31.293972,861.551636,0.000000,0.000000,-20.000000,0.000000,0.000000,0.000000,-1.261371,0.031292,-0.861475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
